"","X1_jvm_pools_PS.Eden.Space_max_value","X1_jvm_pools_PS.Survivor.Space_committed_value","X2_jvm_heap_committed_value","driver_BlockManager_memory_memUsed_MB_value","driver_BlockManager_memory_remainingMem_MB_value","node5_NET_ib0.write.KB.s","node6_CPU031_User.","node6_NETPACKET_em1.write.s","node6_NET_ib0.write.KB.s","node7_NET_ib0.read.KB.s"
"1544",2140143616,368050176,8382316544,5884,75315,12776.8,34,9688.9,65541.5,64687.9
"1545",2140143616,368050176,8373403648,5120,76080,25069.8,31.6,9826,109048.5,26536.8
"1546",2159542272,353370112,8376025088,5294,75906,23426.9,31.6,8931.5,98124.8,97559.8
"1547",2184183808,335020032,8270643200,5471,75728,13284.1,30.2,8717.7,103074.6,34088.3
"1548",2174222336,343932928,8270643200,5673,75526,29819.9,31.6,9460.4,69437.9,17521.5
"1549",2174222336,343932928,8373927936,5893,75307,27197.1,31.2,12424.8,105445.5,104135.7
"1550",2143813632,344981504,8373927936,5089,76111,11836.2,34.3,9086.9,60137.9,122395.3
"1551",2121793536,374341632,8370782208,5289,75910,23595.9,29.9,8702.3,105858.6,26822.7
"1552",2160066560,343932928,8370782208,5463,75736,25753.8,30.5,8439,100132.6,62866.8
"1553",2153775104,359137280,8370782208,5637,75562,18944.4,32.3,9632.1,79888,79474.4
"1554",2145386496,350224384,8241283072,5840,75360,24865.5,34.7,9826.3,94931.3,68307.8
"1555",2145386496,350224384,8241283072,5140,76060,25936.7,31.2,9643.2,102279.1,61529.8
"1556",2183659520,301989888,8326217728,5260,75940,10598.9,34,9223.6,59967.4,62991.2
"1557",2114453504,377487360,8352432128,5374,75826,19407,43,5283.4,58944.2,70405.7
"1558",2114453504,377487360,8335654912,5562,75638,20787.8,28.9,9795.7,116016.8,57961.5
"1559",2114453504,371195904,8348237824,5728,75471,12993.1,34.4,10854.6,109780.4,57962.6
"1560",2114453504,371195904,8348237824,4995,76205,19766.8,30.9,9809.7,61100.6,68186.4
"1561",2079850496,377487360,8335130624,5208,75992,20777.7,33.7,9029.2,97999.6,3246.5
"1562",2049441792,405274624,8351907840,5332,75867,14001.1,29.2,9388.3,106595.1,60069.7
"1563",2285895680,174063616,8348762112,5532,75668,19368.5,32,9041.7,59309.3,20297.8
"1564",2066743296,403177472,8350334976,5748,75452,22957.2,33,10387.9,106117.7,60841.4
"1565",2066743296,403177472,8350334976,4973,76226,16103.6,28.7,10135.6,109461.7,110274.5
"1566",2093481984,387973120,8126464000,5387,75813,21115.2,25.5,8512.9,100353.6,20324.7
"1567",2100297728,381681664,8126464000,5510,75690,17300.9,26,9653.3,106187.5,53458.7
"1568",2299002880,192937984,8126464000,5713,75487,25778.5,26,12197.9,68508.1,17867.9
"1569",2299002880,192937984,8365539328,5931,75269,22465.5,29.9,9636.5,105596.5,26478.4
"1570",2110783488,371195904,8365539328,5161,76039,20295.6,32.6,8708.4,61085.5,7283.7
"1571",2148532224,316145664,8193572864,5354,75846,8503.2,25,9381.5,107194.1,57340.7
"1572",2062548992,398458880,8347189248,5556,75643,17152.9,29.9,9484.2,98528.2,20195.3
"1573",2175270912,282591232,8347189248,5672,75528,22020,35.7,10004.5,94470.4,102439.5
"1574",2175270912,282591232,8344043520,5866,75333,9917.6,26.5,9762.6,77513,103456.4
"1575",2041577472,405274624,8344043520,5100,76099,19163.8,30.5,9503.6,101514.4,61103.8
"1576",2041577472,405274624,8333557760,5217,75982,18081.7,33.3,9449,106663.5,61178.9
"1577",2062024704,395313152,8333557760,5413,75787,9459.9,27.4,9495,59786.7,12415.6
"1578",2064646144,405798912,8333557760,5577,75622,20863.3,32.3,10114.4,100871.6,15664.2
"1579",2101870592,377487360,8350859264,5741,75458,23542.9,27.1,9404,111833.3,66809.6
"1580",2067791872,383778816,8350859264,5058,76141,9445.7,32.6,9336.3,63089.2,61770.2
"1581",2067791872,383778816,8322547712,5230,75969,18732.3,45.4,8046.3,99817.9,15766
"1582",2045771776,411566080,8338800640,5352,75847,19206.4,41.2,7563.5,89411.9,13015.5
"1583",2232942592,240648192,8353480704,5549,75650,12276.1,31.2,10347.9,61483.4,107853.5
"1584",2095579136,389545984,8363966464,5761,75439,22828.3,28.6,9574.8,103135.5,80815.4
"1585",2095579136,389545984,8363966464,5879,75320,18985.8,30.2,9823.6,108293.8,57455
"1586",2073034752,378011648,8363966464,5274,75925,11162.6,44.8,9832.1,61000.3,102166.7
"1587",2036334592,412090368,8331460608,5474,75725,15763.1,33.7,9348,99579.2,66054.3
"1588",2057306112,398983168,8331460608,5579,75621,17161,85.6,11950.5,107426.9,65145.1
"1589",2061500416,406847488,8302100480,5775,75425,13568.1,57.1,9654.8,66311.8,57600.1
"1590",2065694720,394788864,8302100480,5012,76187,15566.9,26.8,9574.9,104755.4,13025.8
"1591",2065694720,394788864,8355053568,5126,76073,16593.2,27.8,9598.7,106799.5,109395.5
"1592",2096103424,380108800,8175222784,5319,75880,8857.7,33,9567.5,60025.3,55687.8
"1593",2092957696,373817344,8343519232,5524,75675,17827,35.1,8526.6,99152,105117.5
"1594",2078801920,396361728,8343519232,5639,75560,19051.3,28.4,9847.5,114365,77961
"1595",2078801920,396361728,8336703488,5834,75365,10381.5,33.7,10166.2,63321.3,51628.9
"1596",2008547328,387973120,8336703488,5130,76069,17300.9,33.3,9276.7,100342.5,61997.1
"1597",1946681344,466616320,8360820736,5293,75907,17375.3,27.8,8665.8,108327.5,11734.1
"1598",2002255872,418381824,8359772160,5488,75712,10733.3,28.9,11225.1,60507.8,6600.7
"1599",1990721536,395837440,8359772160,5694,75505,21044.3,24.2,9446.2,102169.4,25792.3
"1600",1990721536,395837440,8359772160,5808,75391,17067.2,30.2,9844.5,107786,41739
